股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-06-23,15.17,-0.4,-2.57,95938304,1473807979,紅縮,是,是,15.17,14.73,14.73,13.39,6.2027,1.5025,3.5212
00401A,主動摩根台灣鑫收,2026-06-23,14.02,-0.2,-1.41,9513493,134606662,紅縮,是,是,14.01,13.75,13.71,12.53,3.7476,1.1397,2.8389
00402A,主動安聯美國科技,2026-06-23,9.97,-0.06,-0.6,32695166,327657589,,否,,9.97,9.83,,,2.8884,0.5727,
00403A,主動統一升級50,2026-06-23,11.1,-0.28,-2.46,424489804,4765078295,紅縮,否,,11.06,10.67,10.64,,7.589,2.5671,2.4664
00404A,主動聯博動能50,2026-06-23,10.35,-0.17,-1.62,24343672,254509616,,否,,10.26,10.04,,,4.6066,1.9293,
00405A,主動富邦台灣龍耀,2026-06-23,9.51,-0.28,-2.86,154361230,1488844618,,否,,9.59,9.4,9.49,,4.3053,0.8046,
00406A,主動中信台灣收益,2026-06-23,10.3,-0.3,-2.83,47826571,498559511,,否,,10.32,10.09,,,4.6007,1.8771,
0050,元大台灣50,2026-06-23,110.1,-1.05,-0.94,130786727,14517633269,紅增,否,是,108.37,105.33,104.55,94.62,5.9439,1.5425,3.3716
0051,元大中型100,2026-06-23,147.3,-4.2,-2.77,136888,20380575,紅縮,否,是,147.7,143.69,143.0,131.61,5.7493,1.2472,3.0371
0052,富邦科技,2026-06-23,64.6,-0.65,-1.0,32097183,2093926110,紅增,否,是,63.52,61.56,61.33,55.67,6.5772,1.3333,3.2364
0053,元大電子,2026-06-23,250.7,-1.45,-0.58,31770,8024335,紅增,否,是,246.95,240.34,240.14,217.23,5.6516,0.9789,3.0898
0055,元大MSCI金融,2026-06-23,43.12,0.2,0.47,1132150,48841264,紅縮,否,是,43.12,41.68,38.93,35.33,7.1617,7.0607,6.331
