股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-24,41.19,-1.86,-4.32,237116000,0,綠增,否,否,41.86,43.43,45.63,46.22,-6.9784,-6.264,-2.9078
00679B,元大美債20年,2026-07-24,26.65,-0.05,-0.19,9990427000,0,綠增,否,否,26.8,26.8,26.99,26.72,-0.0075,-0.6119,0.0705
00687B,國泰20年美債,2026-07-24,27.73,-0.04,-0.14,9676639000,0,綠增,否,否,27.87,27.87,28.07,27.86,0.0144,-0.6346,-0.073
00687C,國泰20年美債+櫃U,2026-07-24,9.14,-0.04,-0.44,25000000,0,綠縮,否,否,9.18,9.21,9.33,9.31,-0.5199,-1.2653,-0.4904
00694B,富邦美債1-3,2026-07-24,42.35,0.08,0.19,133070000,0,綠增,否,是,42.39,42.37,42.2,41.73,0.0661,0.2627,0.4368
00695B,富邦美債7-10,2026-07-24,35.25,0.01,0.03,190761000,0,綠增,否,是,35.43,35.49,35.51,35.18,-0.3824,-0.2809,0.2201
00696B,富邦美債20年,2026-07-24,28.73,-0.04,-0.14,945918000,0,綠增,否,否,28.89,29.01,29.32,28.99,-0.8102,-1.1551,-0.1974
00697B,元大美債7-10,2026-07-24,35.8,-0.02,-0.06,899395000,0,紅轉綠,是,是,35.95,35.89,35.83,35.65,0.3293,0.1199,0.2182
00719B,元大美債1-3,2026-07-24,31.42,0.05,0.16,2156553000,0,綠增,否,是,31.49,31.5,31.35,31.04,-0.0381,0.2674,0.4244
00720B,元大投資級公司債,2026-07-24,32.45,-0.13,-0.4,5193541000,0,綠增,否,否,32.75,32.98,33.34,33.06,-1.3909,-1.4461,-0.4538
00722B,群益投資級電信債,2026-07-24,34.92,-0.19,-0.54,3933889000,0,綠增,否,否,35.2,35.46,35.98,35.9,-1.4446,-1.7047,-0.7064
00723B,群益投資級科技債,2026-07-24,29.74,-0.12,-0.4,188809000,0,綠增,否,否,30.0,30.29,30.79,30.73,-1.884,-2.0536,-0.823
00724B,群益投資級金融債,2026-07-24,33.4,-0.11,-0.33,2558152000,0,綠增,否,否,33.6,33.77,34.08,33.76,-0.9902,-1.2112,-0.2415
00725B,國泰投資級公司債,2026-07-24,34.54,-0.1,-0.29,5691228000,0,綠增,否,否,34.75,34.99,35.39,35.11,-1.3512,-1.4921,-0.4739
