股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-20,39.8,-1.5,-3.63,645515000,0,綠增,是,否,43.69,45.58,46.72,46.1,-7.9516,-3.8177,-1.498
00679B,元大美債20年,2026-07-20,26.99,0.04,0.15,27024372000,0,綠縮,否,是,26.84,26.92,26.99,26.74,-0.5557,-0.8618,0.3327
00687B,國泰20年美債,2026-07-20,28.07,0.04,0.14,20608434000,0,綠縮,否,是,27.91,28.0,28.1,27.88,-0.6549,-0.8919,0.0837
00687C,國泰20年美債+櫃U,2026-07-20,9.23,-0.01,-0.11,25000000,0,綠縮,否,否,9.23,9.29,9.38,9.32,-1.4737,-1.536,-0.1703
00694B,富邦美債1-3,2026-07-20,42.44,0.07,0.17,131384000,0,紅縮,否,是,42.39,42.3,42.05,41.69,0.4264,0.5156,0.4743
00695B,富邦美債7-10,2026-07-20,35.6,0.01,0.03,756870000,0,紅轉綠,是,是,35.57,35.58,35.46,35.2,-0.0506,0.0169,0.4461
00696B,富邦美債20年,2026-07-20,29.11,0.04,0.14,1161404000,0,綠縮,否,是,29.12,29.27,29.38,29.02,-1.0265,-1.1116,0.2046
00697B,元大美債7-10,2026-07-20,36.09,0.05,0.14,305194000,0,紅增,否,是,35.9,35.86,35.78,35.65,0.201,0.162,0.2985
00719B,元大美債1-3,2026-07-20,31.75,0.07,0.22,4909401000,0,紅增,否,是,31.57,31.46,31.26,31.02,0.7017,0.6784,0.5388
00720B,元大投資級公司債,2026-07-20,33.36,0.03,0.09,7137268000,0,綠縮,否,是,33.23,33.41,33.51,33.13,-1.0837,-0.8312,0.1076
00722B,群益投資級電信債,2026-07-20,35.48,0.03,0.08,1256226000,0,綠增,否,否,35.63,35.95,36.21,35.99,-1.7264,-1.4151,-0.2314
00723B,群益投資級科技債,2026-07-20,30.31,-0.03,-0.1,106360000,0,綠增,否,否,30.49,30.8,31.02,30.81,-2.0184,-1.4684,-0.2877
00724B,群益投資級金融債,2026-07-20,33.77,0.08,0.24,5740925000,0,綠增,否,否,33.87,34.1,34.16,33.8,-1.3227,-0.852,0.1524
00725B,國泰投資級公司債,2026-07-20,35.0,0.05,0.14,13638860000,0,綠增,是,否,35.15,35.42,35.55,35.17,-1.5132,-1.0007,-0.007
00726B,國泰新興投等債,2026-07-20,33.49,0.06,0.18,440554000,0,綠轉紅,是,是,33.37,33.37,33.26,32.98,0.0,0.084,0.4667
00727B,國泰優選非投等債,2026-07-20,39.79,0.08,0.2,139312000,0,綠增,否,是,40.09,40.08,39.91,39.52,0.02,0.2601,0.3886
00734B,台新JPM新興債,2026-07-20,15.95,0.11,0.69,236000000,0,綠增,是,是,15.97,16.02,15.97,15.81,-0.6595,-0.0998,0.3583
00740B,富邦全球投等債,2026-07-20,38.65,0.04,0.1,2127228000,0,綠縮,否,否,38.6,38.81,38.93,38.68,-1.0865,-0.7797,-0.0321
00741B,富邦全球非投等債,2026-07-20,37.85,0.06,0.16,129266000,0,紅縮,否,是,37.77,37.69,37.48,37.34,0.4308,0.5818,0.4072
00746B,富邦A級公司債,2026-07-20,35.52,0.03,0.08,653557000,0,綠增,否,否,35.59,35.81,35.89,35.58,-1.2157,-0.8308,0.106
00749B,凱基新興債10+,2026-07-20,31.76,0.01,0.03,114024000,0,綠增,否,是,31.92,32.07,32.1,31.76,-0.9495,-0.5766,0.2217
00750B,凱基科技債10+,2026-07-20,32.85,0.0,0.0,100000000,0,綠增,否,否,32.93,33.23,33.39,33.12,-1.7541,-1.1895,-0.1316
00751B,元大AAA至A公司債,2026-07-20,31.49,0.05,0.16,8847620000,0,綠縮,否,否,31.36,31.56,31.79,31.7,-1.2532,-1.0193,-0.3293
