股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00411A,主動統一前沿科技,2026-09-11,9.72,-0.17,-1.72,11705520000,0,,是,,9.83,9.72,9.71,,2.1626,0.7983,
006201,元大富櫃50,2026-09-11,43.73,-1.19,-2.65,184772000,0,紅縮,否,,44.38,44.04,42.66,,1.5608,0.5342,1.1344
00679B,元大美債20年,2026-09-11,25.26,-0.17,-0.67,20504200000,0,綠增,否,,25.61,25.68,26.13,,-0.5978,-1.5864,-1.1931
00687B,國泰20年美債,2026-09-11,26.59,-0.16,-0.6,12333672000,0,綠增,否,,26.94,27.02,27.34,,-0.5757,-1.0401,-0.9009
00687C,國泰20年美債+櫃U,2026-09-11,8.94,-0.11,-1.22,26000000,0,紅轉綠,否,,9.07,9.07,9.1,,-0.0881,-0.3186,-0.3885
00694B,富邦美債1-3,2026-09-11,41.48,0.08,0.19,551534000,0,綠縮,否,,41.58,41.7,42.01,,-0.5691,-0.7686,-0.4997
00695B,富邦美債7-10,2026-09-11,34.06,-0.12,-0.35,2974867000,0,綠增,是,,34.4,34.56,34.93,,-0.9389,-1.2035,-0.8318
00696B,富邦美債20年,2026-09-11,27.52,-0.19,-0.69,2044077000,0,綠增,否,,27.9,27.97,28.31,,-0.5277,-1.04,-0.9882
00697B,元大美債7-10,2026-09-11,34.63,-0.11,-0.32,929836000,0,綠增,是,,34.97,35.13,35.5,,-0.9181,-1.1898,-0.7299
00719B,元大美債1-3,2026-09-11,30.83,0.03,0.1,2312728000,0,綠縮,否,,30.93,31.02,31.23,,-0.6106,-0.7709,-0.5176
00720B,元大投資級公司債,2026-09-11,31.33,-0.14,-0.44,4511541000,0,綠增,否,,31.63,31.72,32.04,,-0.5095,-1.0298,-1.079
00722B,群益投資級電信債,2026-09-11,33.66,-0.19,-0.56,917101000,0,綠增,否,,34.0,34.08,34.41,,-0.4567,-0.9245,-1.0196
